"label","id_occupation"
"business development executive","b76178c0-a03a-4793-b079-1e61e636c521"
"business developer","b76178c0-a03a-4793-b079-1e61e636c521"
"business development strategist","b76178c0-a03a-4793-b079-1e61e636c521"
"discount supermarket manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"outlet centre manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"hypermarket manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"food supermarket manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"general merchandise manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"graduate supermarket manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"senior supermarket manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"concession store manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"supermarket general store manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"grocery shop manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"assistant supermarket manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"trainee supermarket manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"graduate trainee supermarket manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"supermarket manager","b7744a45-a4ce-4037-b679-3d2377e17f31"
"assistant import export specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"graduate import export specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"assistant import specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"customs compliance specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"trainee import export specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"senior import export specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"trainee export specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"senior import specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"international trade compliance specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"graduate export specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"graduate import specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"senior export specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"trainee import specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"import export specialist in  fish, crustaceans and mollusks","b789dae6-6c77-4f46-9253-098c424c92f2"
"assistant export specialist in  fish, crustaceans and molluscs","b789dae6-6c77-4f46-9253-098c424c92f2"
"seismology researcher","b79cfd33-6e46-4b71-b180-c9a84422f047"
"seismology science researcher","b79cfd33-6e46-4b71-b180-c9a84422f047"
"seismology scholar","b79cfd33-6e46-4b71-b180-c9a84422f047"
"seismologists","b79cfd33-6e46-4b71-b180-c9a84422f047"
"seismology scientist","b79cfd33-6e46-4b71-b180-c9a84422f047"
"seismologist","b79cfd33-6e46-4b71-b180-c9a84422f047"
"seismology research analyst","b79cfd33-6e46-4b71-b180-c9a84422f047"
"seismology research scientist","b79cfd33-6e46-4b71-b180-c9a84422f047"
"seismology analyst","b79cfd33-6e46-4b71-b180-c9a84422f047"
"computer service agent","b7aa4b4e-dbb6-4f58-b36c-35b9a7267972"
"computer repairman","b7aa4b4e-dbb6-4f58-b36c-35b9a7267972"
"computer hardware repairman","b7aa4b4e-dbb6-4f58-b36c-35b9a7267972"
"computer hardware repairer","b7aa4b4e-dbb6-4f58-b36c-35b9a7267972"
"computer hardware repair technician","b7aa4b4e-dbb6-4f58-b36c-35b9a7267972"
"computer technical support agent","b7aa4b4e-dbb6-4f58-b36c-35b9a7267972"
"computer expert","b7aa4b4e-dbb6-4f58-b36c-35b9a7267972"
"computer service and repair technician","b7aa4b4e-dbb6-4f58-b36c-35b9a7267972"
"computer technician","b7aa4b4e-dbb6-4f58-b36c-35b9a7267972"
"computer repairer","b7aa4b4e-dbb6-4f58-b36c-35b9a7267972"
"advanced medical scientist","b7b17a85-ccd0-4d2f-92f2-7e99839731b0"
"biomedical scientist advanced","b7b17a85-ccd0-4d2f-92f2-7e99839731b0"
"advanced analyst in biomedical science","b7b17a85-ccd0-4d2f-92f2-7e99839731b0"
"expert scientist in biomedicine","b7b17a85-ccd0-4d2f-92f2-7e99839731b0"
"advanced researcher in biomedical science","b7b17a85-ccd0-4d2f-92f2-7e99839731b0"
"advanced clinical laboratory scientist","b7b17a85-ccd0-4d2f-92f2-7e99839731b0"
"advanced medical laboratory scientist","b7b17a85-ccd0-4d2f-92f2-7e99839731b0"
"advanced practitioner in biomedical science","b7b17a85-ccd0-4d2f-92f2-7e99839731b0"
"advanced biomedical researcher","b7b17a85-ccd0-4d2f-92f2-7e99839731b0"
"advanced biomedical doctor","b7b17a85-ccd0-4d2f-92f2-7e99839731b0"
"customer relations representative","b7b75eb6-34bc-462d-b412-eed393cc1397"
"customer contact center information clerk","b7b75eb6-34bc-462d-b412-eed393cc1397"
"customer representative","b7b75eb6-34bc-462d-b412-eed393cc1397"
"customer helpdesk clerk","b7b75eb6-34bc-462d-b412-eed393cc1397"
"customer service clerk","b7b75eb6-34bc-462d-b412-eed393cc1397"
"client services clerk","b7b75eb6-34bc-462d-b412-eed393cc1397"
"customer support officer","b7b75eb6-34bc-462d-b412-eed393cc1397"
"customer contact clerk","b7b75eb6-34bc-462d-b412-eed393cc1397"
"customer information center assistant","b7b75eb6-34bc-462d-b412-eed393cc1397"
"investment operations analyst","b7f47c25-bdf3-42fa-a68e-ad32754b2dba"
"investment specialist","b7f47c25-bdf3-42fa-a68e-ad32754b2dba"
"portfolio analyst","b7f47c25-bdf3-42fa-a68e-ad32754b2dba"
"investment banking business analyst","b7f47c25-bdf3-42fa-a68e-ad32754b2dba"
"investment analyst","b7f47c25-bdf3-42fa-a68e-ad32754b2dba"
"investment accounting analyst","b7f47c25-bdf3-42fa-a68e-ad32754b2dba"
"investment officer","b7f47c25-bdf3-42fa-a68e-ad32754b2dba"
"oil and gas investment banking analyst","b7f47c25-bdf3-42fa-a68e-ad32754b2dba"
"investment banking analyst","b7f47c25-bdf3-42fa-a68e-ad32754b2dba"
"investment compliance analyst","b7f47c25-bdf3-42fa-a68e-ad32754b2dba"
"foreign exchange teller","b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81"
"foreign exchange office clerk","b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81"
"bank foreign exchange cashier","b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81"
"foreign exchange clerk","b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81"
"bank foreign exchange office clerk","b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81"
"forex cashier","b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81"
"money exchanger","b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81"
"foreign exchange cashier","b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81"
"trainer in fire academy","b8139469-92cc-4f57-9e69-a0d9f7fc3817"
"trainer of firefighters","b8139469-92cc-4f57-9e69-a0d9f7fc3817"
"firefighter teaching practitioner","b8139469-92cc-4f57-9e69-a0d9f7fc3817"
"firefighter trainer","b8139469-92cc-4f57-9e69-a0d9f7fc3817"
"fire academy trainer","b8139469-92cc-4f57-9e69-a0d9f7fc3817"
"instructor of firefighters","b8139469-92cc-4f57-9e69-a0d9f7fc3817"
"fire academy instructor","b8139469-92cc-4f57-9e69-a0d9f7fc3817"
"firefighter instructor","b8139469-92cc-4f57-9e69-a0d9f7fc3817"
"educator of firefighters","b8139469-92cc-4f57-9e69-a0d9f7fc3817"
"fire instructor","b8139469-92cc-4f57-9e69-a0d9f7fc3817"
"instructor in fire academy","b8139469-92cc-4f57-9e69-a0d9f7fc3817"
"wing commander","b864c9a3-ef6e-46a0-a40c-66188f74dfa7"
"colonel","b864c9a3-ef6e-46a0-a40c-66188f74dfa7"
"lieutenant colonel","b864c9a3-ef6e-46a0-a40c-66188f74dfa7"
"battalion commander","b864c9a3-ef6e-46a0-a40c-66188f74dfa7"
"tree climber","b865693a-eb11-44cc-bf6c-38e5b4d7e169"
"climber","b865693a-eb11-44cc-bf6c-38e5b4d7e169"
"arborist","b865693a-eb11-44cc-bf6c-38e5b4d7e169"
"arboriculturists","b865693a-eb11-44cc-bf6c-38e5b4d7e169"
"arboretum worker","b865693a-eb11-44cc-bf6c-38e5b4d7e169"
"tree doctor","b865693a-eb11-44cc-bf6c-38e5b4d7e169"
"arboriculture specialist","b865693a-eb11-44cc-bf6c-38e5b4d7e169"
"arboriculturist","b865693a-eb11-44cc-bf6c-38e5b4d7e169"
"food columnist","b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f"
"advice columnist","b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f"
"commentator","b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f"
"columnist","b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f"
"editorial opinion columnist","b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f"
"humor columnist","b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f"
"senior columnist","b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f"
"magazine journalist","b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f"
"gossip columnist","b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f"
"political columnist","b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f"
"senior export manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"graduate international trade compliance manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"assistant international trade compliance manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"senior international trade manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"trainee import export manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"senior import manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"import export manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"graduate customs compliance manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"graduate import export manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"senior customs compliance manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"trainee international trade manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"assistant import manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"assistant export manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"graduate import manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"assistant customs compliance manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"trainee international trade compliance manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"trainee import manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"assistant international trade manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"graduate export manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"trainee customs compliance manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"trainee export manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"senior international trade compliance manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"graduate international trade manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"assistant import export manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"senior import export manager","b87a7a27-ee74-4e5e-b274-84a3cab27bf4"
"spokesman","b89ba3a8-f03a-46b8-ac54-c87d7204aad0"
"public relations officer","b89ba3a8-f03a-46b8-ac54-c87d7204aad0"
"media relations specialist","b89ba3a8-f03a-46b8-ac54-c87d7204aad0"
"spokeswoman","b89ba3a8-f03a-46b8-ac54-c87d7204aad0"
"media coordinator","b89ba3a8-f03a-46b8-ac54-c87d7204aad0"
"public relations coordinator","b89ba3a8-f03a-46b8-ac54-c87d7204aad0"
"press secretary","b89ba3a8-f03a-46b8-ac54-c87d7204aad0"
"communications officer","b89ba3a8-f03a-46b8-ac54-c87d7204aad0"
"company spokesperson","b89ba3a8-f03a-46b8-ac54-c87d7204aad0"
"spokesperson","b89ba3a8-f03a-46b8-ac54-c87d7204aad0"
"gaming supervisor","b89f5984-3fb7-4339-80d5-00d1b0750b53"
"casino dealer & pit boss","b89f5984-3fb7-4339-80d5-00d1b0750b53"
"gaming floor boss","b89f5984-3fb7-4339-80d5-00d1b0750b53"
"pit boss","b89f5984-3fb7-4339-80d5-00d1b0750b53"
"pit manager","b89f5984-3fb7-4339-80d5-00d1b0750b53"
"electronic gaming supervisor","b89f5984-3fb7-4339-80d5-00d1b0750b53"
"casino pit boss","b89f5984-3fb7-4339-80d5-00d1b0750b53"
"casino dealer and pit boss","b89f5984-3fb7-4339-80d5-00d1b0750b53"
"gaming floor manager","b89f5984-3fb7-4339-80d5-00d1b0750b53"
"casino pit boss and dealer","b89f5984-3fb7-4339-80d5-00d1b0750b53"
"gaming floor supervisor","b89f5984-3fb7-4339-80d5-00d1b0750b53"
"casino pit boss & dealer","b89f5984-3fb7-4339-80d5-00d1b0750b53"
"traffic warden","b8b98b65-7db2-43f8-8ac4-2f1903984e7b"
"civil enforcement officer","b8b98b65-7db2-43f8-8ac4-2f1903984e7b"
"civil enforcement supervisor","b8b98b65-7db2-43f8-8ac4-2f1903984e7b"
"parking manager","b8b98b65-7db2-43f8-8ac4-2f1903984e7b"
"civil enforcement agent","b8b98b65-7db2-43f8-8ac4-2f1903984e7b"
"parking attendant","b8b98b65-7db2-43f8-8ac4-2f1903984e7b"
"truck brake technician","b8db7ef4-4057-4e88-8e2a-105b4b59fb67"
"car brake technician","b8db7ef4-4057-4e88-8e2a-105b4b59fb67"
"lorry brake technician","b8db7ef4-4057-4e88-8e2a-105b4b59fb67"
"automotive braking systems repair technician","b8db7ef4-4057-4e88-8e2a-105b4b59fb67"
"brake technician","b8db7ef4-4057-4e88-8e2a-105b4b59fb67"
"suspension technician","b8db7ef4-4057-4e88-8e2a-105b4b59fb67"
"automotive brake technician","b8db7ef4-4057-4e88-8e2a-105b4b59fb67"
"automotive braking systems diagnostic technician","b8db7ef4-4057-4e88-8e2a-105b4b59fb67"
"automotive braking systems technician","b8db7ef4-4057-4e88-8e2a-105b4b59fb67"
"feed mill operator","b91034a0-1d3e-40e4-aced-07052ee0f9e9"
"animal feed worker","b91034a0-1d3e-40e4-aced-07052ee0f9e9"
"feed mill worker","b91034a0-1d3e-40e4-aced-07052ee0f9e9"
"animal feeder","b91034a0-1d3e-40e4-aced-07052ee0f9e9"
"feeder","b91034a0-1d3e-40e4-aced-07052ee0f9e9"
"feed worker","b91034a0-1d3e-40e4-aced-07052ee0f9e9"
"animal feed operator","b91034a0-1d3e-40e4-aced-07052ee0f9e9"
"porperty acquisitions manager","b915ab4a-f7b1-44bc-a5a4-585e91d31dfd"
"property acquisitions area manager","b915ab4a-f7b1-44bc-a5a4-585e91d31dfd"
"property transactions supervisor","b915ab4a-f7b1-44bc-a5a4-585e91d31dfd"
"property acquisitions manager","b915ab4a-f7b1-44bc-a5a4-585e91d31dfd"
"land acquisition coordinator","b915ab4a-f7b1-44bc-a5a4-585e91d31dfd"
"land acquisition specialist","b915ab4a-f7b1-44bc-a5a4-585e91d31dfd"
"property acquisition manager","b915ab4a-f7b1-44bc-a5a4-585e91d31dfd"
"director of property acquisition services","b915ab4a-f7b1-44bc-a5a4-585e91d31dfd"
"land acquisition manager","b915ab4a-f7b1-44bc-a5a4-585e91d31dfd"
"real estate acquisitions specialist","b915ab4a-f7b1-44bc-a5a4-585e91d31dfd"
"real estate acquisitions manager","b915ab4a-f7b1-44bc-a5a4-585e91d31dfd"
"aviation stress analyst","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"materials analyst","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"stress analyst","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"material stress-strain analyst","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"materials stress analyst material analyst","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"structure engineer","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"materials stress analyst","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"materials stress technician","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"stress tester","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"aircraft body stress analyst","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"material stress analyst","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"aeroplane stress analyst","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"airframe stress analyst","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"structural engineer","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"stress technician","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"stress-strain analyst","b9296f1a-a68b-4ac7-9904-f2cf1374fbaf"
"business to business sales consultant in metals and metal ores","b94e2f4c-6604-46a9-bc72-160fc9d2cf36"
"wholesale merchandiser in metals and metal ores","b94e2f4c-6604-46a9-bc72-160fc9d2cf36"
"trainee wholesale merchant in metals and metal ores","b94e2f4c-6604-46a9-bc72-160fc9d2cf36"
"graduate wholesale merchant in metals and metal ores","b94e2f4c-6604-46a9-bc72-160fc9d2cf36"
"wholesaler in metals and metal ores","b94e2f4c-6604-46a9-bc72-160fc9d2cf36"
"wholesale trader in metals and metal ores","b94e2f4c-6604-46a9-bc72-160fc9d2cf36"
"wholesale buyer in metals and metal ores","b94e2f4c-6604-46a9-bc72-160fc9d2cf36"
"assistant wholesale merchant in metals and metal ores","b94e2f4c-6604-46a9-bc72-160fc9d2cf36"
"wholesale merchant in metals and metal ores","b94e2f4c-6604-46a9-bc72-160fc9d2cf36"
"senior wholesale merchant in metals and metal ores","b94e2f4c-6604-46a9-bc72-160fc9d2cf36"
"business to business seller in metals and metal ores","b94e2f4c-6604-46a9-bc72-160fc9d2cf36"
"B2B sales consultant in metals and metal ores","b94e2f4c-6604-46a9-bc72-160fc9d2cf36"
"investments manager","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"portfolio administrator","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"portfolio managers","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"fund manager","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"portfolio administrators","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"fund directors","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"investment fund coordinator","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"fund director","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"fund managers","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"investment fund adviser","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"fixed income portfolio manager","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"investment managers","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"investment fund portfolio manager","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"investment fund manager","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"investment fund advisor","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"investments fund manager","b95bdbed-1e7e-482a-aa73-7bdbb3e36358"
"speculative property developer","b9711647-463f-4991-a858-d5de66ff2f83"
"house developer","b9711647-463f-4991-a858-d5de66ff2f83"
"housing developer","b9711647-463f-4991-a858-d5de66ff2f83"
"domestic property developer","b9711647-463f-4991-a858-d5de66ff2f83"
"property developers","b9711647-463f-4991-a858-d5de66ff2f83"
"commercial developer","b9711647-463f-4991-a858-d5de66ff2f83"
"office property developer","b9711647-463f-4991-a858-d5de66ff2f83"
"speculative developer","b9711647-463f-4991-a858-d5de66ff2f83"
"developer of real estate","b9711647-463f-4991-a858-d5de66ff2f83"
"speculative builder","b9711647-463f-4991-a858-d5de66ff2f83"
"office developer","b9711647-463f-4991-a858-d5de66ff2f83"
"property developer","b9711647-463f-4991-a858-d5de66ff2f83"
"land developer","b9711647-463f-4991-a858-d5de66ff2f83"
"commercial property developer","b9711647-463f-4991-a858-d5de66ff2f83"
"real estate developer","b9711647-463f-4991-a858-d5de66ff2f83"
"rental advisor in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental service supervisor in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental sales desk supervisor in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental sales assistant in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental service team leader in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental sales desk clerk in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental sales manager in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental sales desk agent in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental service desk clerk in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental sales worker in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental service manager in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental sales team leader in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental service representative in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental sales supervisor in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental service worker in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental service assistant in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental specialist in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental service desk supervisor in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"rental service desk agent in agricultural machinery and equipment","b972feaa-e2a6-4b22-9de4-18040f3f04eb"
"road transport maintenance coordinator","b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443"
"road transport maintenance scheduler","b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443"
"vehicle maintenance scheduler","b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443"
"vehicle maintenance coordinator","b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443"
"route vehicle maintenance planning officer","b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443"
"route vehicle maintenance coordinator","b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443"
"vehicle maintenance planning officer","b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443"
"road transport maintenance officer","b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443"
"scheduler of road transport maintenance","b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443"
"route vehicle maintenance scheduler","b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443"
"fermenter","b997a091-23b3-4f87-a6bc-bdbea2f609ae"
"wine products fermenter","b997a091-23b3-4f87-a6bc-bdbea2f609ae"
"wine fermenter","b997a091-23b3-4f87-a6bc-bdbea2f609ae"
"fermentation process operator","b997a091-23b3-4f87-a6bc-bdbea2f609ae"
"mediation and education manager","b9b47087-6045-405d-b769-6a0c94e2eb84"
"education and visitor services manager","b9b47087-6045-405d-b769-6a0c94e2eb84"
"visitor service and education manager","b9b47087-6045-405d-b769-6a0c94e2eb84"
"visitor service supervisor","b9b47087-6045-405d-b769-6a0c94e2eb84"
"art curator","b9b47087-6045-405d-b769-6a0c94e2eb84"
"visitor service manager","b9b47087-6045-405d-b769-6a0c94e2eb84"
"visitor services and education manager","b9b47087-6045-405d-b769-6a0c94e2eb84"
"art mediation developer","b9b47087-6045-405d-b769-6a0c94e2eb84"
"education and visitor service manager","b9b47087-6045-405d-b769-6a0c94e2eb84"
"museum education specialist","b9b47087-6045-405d-b769-6a0c94e2eb84"
"cultural visitor services supervisor","b9b47087-6045-405d-b769-6a0c94e2eb84"
"museum interpretation developer","b9b47087-6045-405d-b769-6a0c94e2eb84"
"visitor engagement manager","b9b47087-6045-405d-b769-6a0c94e2eb84"
"plywood quality rater","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"veneer grader","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"plywood quailty grader","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"veneer quality tester","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"plywood rater","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"plywood stock grader","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"veneer quailty grader","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"plywood-stock grader","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"veneer rater","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"plywood tester","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"veneer quality rater","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"plywood grader","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"plywood quality tester","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"veneer tester","b9c80d74-97b6-4a4b-849e-a3908ba57ae1"
"artisan woodworker","b9d03330-c71c-4827-8797-3e96249d54db"
"heritage wood worker","b9d03330-c71c-4827-8797-3e96249d54db"
"master woodcarver","b9d03330-c71c-4827-8797-3e96249d54db"
"craft wood carver","b9d03330-c71c-4827-8797-3e96249d54db"
"heritage woodcarver","b9d03330-c71c-4827-8797-3e96249d54db"
"traditional woodcarver","b9d03330-c71c-4827-8797-3e96249d54db"
"heritage woodworker","b9d03330-c71c-4827-8797-3e96249d54db"
"artisan woodcarver","b9d03330-c71c-4827-8797-3e96249d54db"
"traditional wood carver","b9d03330-c71c-4827-8797-3e96249d54db"
"artisan","b9d03330-c71c-4827-8797-3e96249d54db"
"heritage wood carver","b9d03330-c71c-4827-8797-3e96249d54db"
"traditional handcarver","b9d03330-c71c-4827-8797-3e96249d54db"
"artisan wood worker","b9d03330-c71c-4827-8797-3e96249d54db"
"craft woodcarver","b9d03330-c71c-4827-8797-3e96249d54db"
"artisanal woodcarver","b9d03330-c71c-4827-8797-3e96249d54db"
"handcarver","b9d03330-c71c-4827-8797-3e96249d54db"
"woodcarver","b9d03330-c71c-4827-8797-3e96249d54db"
"sexual violence advisor","b9dd2ee7-5fea-46f8-b226-ddae9501f728"
"sexual assault social counselor","b9dd2ee7-5fea-46f8-b226-ddae9501f728"
"victim care unit counsellor","b9dd2ee7-5fea-46f8-b226-ddae9501f728"
"counsellor, sexual violence","b9dd2ee7-5fea-46f8-b226-ddae9501f728"
"sexual violence counselor","b9dd2ee7-5fea-46f8-b226-ddae9501f728"
"sexual violence victim advocate","b9dd2ee7-5fea-46f8-b226-ddae9501f728"
"victim care unit worker","b9dd2ee7-5fea-46f8-b226-ddae9501f728"
"sexual assault counsellor","b9dd2ee7-5fea-46f8-b226-ddae9501f728"
"sexual violence support worker","b9dd2ee7-5fea-46f8-b226-ddae9501f728"
"victim support worker","b9dd2ee7-5fea-46f8-b226-ddae9501f728"
"victim care worker","b9dd2ee7-5fea-46f8-b226-ddae9501f728"
"domestic violence counsellor","b9dd2ee7-5fea-46f8-b226-ddae9501f728"
"sea food restaurant cook","b9de6d8b-1cf6-4722-bf8c-d73aad03bf87"
"sea food cook","b9de6d8b-1cf6-4722-bf8c-d73aad03bf87"
"seafood cook","b9de6d8b-1cf6-4722-bf8c-d73aad03bf87"
"fish station chef","b9de6d8b-1cf6-4722-bf8c-d73aad03bf87"
